#no	Lineage_Name	Alt_Lineage_Name	parasiteGenus	order	family	genus	species	subspecies	Host_Status	Host_Age	Host_Environment	continent	country	region	site	coordinates	found	tested	Reference_Name	comment
16353	ZOCAP08	CatoC00350,CatoC00354,CatoC00356,CatoC00408,CatoC00385,CatoD00480,CatoD00455,CatoE00297,CatoD00486	Haemoproteus	Passeriformes	Fringillidae	Pipilo	Pipilo fuscus	 	Resident	Unknown	Wild	North America	Mexico	San Luis Potosi	 	 	9	40	Reinoso-Pérez et al 2016	 
16354	ZOCAP08	BTSP04	Haemoproteus	Passeriformes	Fringillidae	Amphispiza	Amphispiza bilineata	 	Resident	Unknown	Wild	North America	Mexico	 	Charcas 	23°24.00000', -101°09.35000'	1	8	Ham-Dueñas et al 2017	 
16355	ZOCAP08	 	Haemoproteus	Piciformes	Picidae	Colaptes	Colaptes melanochloros	 	Resident	Adult	Wild	South America	Brazil	 	Espinilho	-30°12.33333', -057°29.75000'	1	 	Fecchio et al 2019b	 
16356	ZOCAP08	 	Haemoproteus	Passeriformes	Fringillidae	Saltator	Saltator aurantiirostris	 	Resident	Adult	Wild	South America	Brazil	 	Espinilho	-30°12.33333', -057°29.75000'	1	 	Fecchio et al 2019b	 
16357	ZOCAP08	 	Haemoproteus	Passeriformes	Fringillidae	Tangara	Tangara sayaca	 	Resident	Adult	Wild	South America	Brazil	 	Espinilho	-30°12.33333', -057°29.75000'	1	 	Fecchio et al 2019b	 
16358	ZOCAP08	 	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Adult	Wild	South America	Argentina	 	Canadon Florido, Esquel, Chubut	-42°55.00000', -071°21.00000'	3	 	Fecchio et al 2019b	 
16359	ZOCAP08	 	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Adult	Wild	South America	Brazil	 	Espinilho	-30°12.33333', -057°29.75000'	2	 	Fecchio et al 2019b	 
16360	ZOCAP08	 	Haemoproteus	Passeriformes	Fringillidae	Pipilo	Pipilo chlorurus	 	Migratory	Unknown	Wild	North America	United States	New Mexico	Zuni Mountains	35°10.74000', -108°07.92000'	1	1	Barrow et al unpubl	MSB:Bird:47741
16361	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Argentina	 	Quimilí, Santiago del Estero	-27°37.80000', -062°35.40000'	1	5	Doussang et al 2019	 
16362	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Caleta Vitor	-18°45.00000', -070°19.80000'	1	12	Doussang et al 2019	 
16363	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Azapa	-18°30.00000', -070°14.40000'	3	23	Doussang et al 2019	 
16364	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Putre	-18°11.40000', -069°33.00000'	1	12	Doussang et al 2019	 
16365	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Socoroma	-18°15.60000', -069°36.00000'	31	53	Doussang et al 2019	 
16366	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Pampa del Tamarugal	-20°28.20000', -069°40.20000'	2	19	Doussang et al 2019	 
16367	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Quebrada del Jere	-23°10.80000', -067°59.40000'	1	2	Doussang et al 2019	 
16368	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	PN Llanos de Challe	-28°8.400000', -071°7.200000'	8	20	Doussang et al 2019	 
16369	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	PN Fray Jorge	-30°39.00000', -071°41.40000'	28	34	Doussang et al 2019	 
16370	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	RN Las Chinchillas	-31°33.00000', -071°06.00000'	12	33	Doussang et al 2019	 
16371	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	PN La Campana	-32°57.60000', -071°4.800000'	22	33	Doussang et al 2019	 
16372	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Til-Til	-33°04.80000', -070°55.20000'	60	68	Doussang et al 2019	 
16373	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Isla Mocha	-38°21.00000', -073°55.20000'	1	26	Doussang et al 2019	 
16374	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Peru	 	Ica	-13°58.80000', -075°30.00000'	46	184	Doussang et al 2019	 
16375	ZOCAP08	HaemH1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Rinconada	-33°31.80000', -070°06.00000'	8	37	Doussang et al 2019	 
16376	ZOCAP08	 	Haemoproteus	Passeriformes	Furnariidae	Schizoeaca	Schizoeaca helleri	 	Unknown	Unknown	Wild	South America	Peru	 	Community_9	-12°37.28500', -072°14.52599'	1	1	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16377	ZOCAP08	 	Haemoproteus	Passeriformes	Tyrannidae	Ochthoeca	Ochthoeca pulchella	 	Unknown	Unknown	Wild	South America	Peru	 	Community_9	-12°37.28500', -072°14.52599'	1	1	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16378	ZOCAP08	 	Haemoproteus	Passeriformes	Fringillidae	Phrygilus	Phrygilus punensis	 	Unknown	Unknown	Wild	South America	Peru	 	Community_10	-11°46.04300', -076°31.91599'	1	8	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16379	ZOCAP08	 	Haemoproteus	Passeriformes	Furnariidae	Pseudocolaptes	Pseudocolaptes boissonneautii	 	Unknown	Unknown	Wild	South America	Peru	 	Community_9	-12°37.28500', -072°14.52599'	1	4	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16380	ZOCAP08	 	Haemoproteus	Passeriformes	Certhiidae	Troglodytes	Troglodytes solstitialis	 	Unknown	Unknown	Wild	South America	Peru	 	Community_9	-12°37.28500', -072°14.52599'	1	3	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16381	ZOCAP08	 	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Unknown	Unknown	Wild	South America	Peru	 	Community_10	-11°46.04300', -076°31.91599'	1	9	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16382	ZOCAP08	 	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Unknown	Unknown	Wild	South America	Peru	 	Community_17	-08°23.21100', -078°38.71079'	1	1	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16383	ZOCAP08	 	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Unknown	Unknown	Wild	South America	Peru	 	Community_7	-14°03.54499', -073°00.09599'	3	8	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16384	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Azapa	-18°30.15000', -070°14.70000'	2	34	Doussang et al 2021	 
16385	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Caleta Vitor	-18°45.33333', -070°20.13333'	1	142	Doussang et al 2021	 
16386	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Isla Mocha	-38°21.53333', -073°55.45000'	1	111	Doussang et al 2021	 
16387	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Llanos de Challe (Quebrada la Higuera)	-28°08.54999', -071°07.45000'	8	141	Doussang et al 2021	 
16388	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	P. N. Fray Jorge	-30°39.11666', -071°41.73333'	28	224	Doussang et al 2021	 
16389	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	P. N. La Campana	-32°57.91666', -071°05.20000'	21	79	Doussang et al 2021	 
16390	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Pampa del Tamarugal	-20°28.31666', -069°40.39999'	2	56	Doussang et al 2021	 
16391	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Putre	-18°11.81666', -069°33.58333'	7	72	Doussang et al 2021	 
16392	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	R. N. Las Chinchillas	-31°33.40000', -071°06.19999'	13	67	Doussang et al 2021	 
16393	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Socoroma	-18°15.83333', -069°36.18333'	31	195	Doussang et al 2021	 
16394	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Tiltil	-33°05.03333', -070°55.66666'	60	95	Doussang et al 2021	 
16395	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Chile	 	Toconao	-23°11.40000', -067°58.80000'	1	3	Doussang et al 2021	 
16396	ZOCAP08	H04	Haemoproteus	Passeriformes	Tyrannidae	Elaenia	Elaenia albiceps	 	Resident	Unknown	Wild	South America	Chile	 	P. N. La Campana	-32°57.91666', -071°05.20000'	1	79	Doussang et al 2021	 
16397	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Diuca	Diuca diuca	 	Resident	Unknown	Wild	South America	Chile	 	Tiltil	-33°05.03333', -070°55.66666'	1	95	Doussang et al 2021	 
16398	ZOCAP08	H04	Haemoproteus	Passeriformes	Fringillidae	Phrygilus	Phrygilus atriceps	 	Resident	Unknown	Wild	South America	Chile	 	Llanos de Challe (Quebrada la Higuera)	-28°08.54999', -071°07.45000'	1	141	Doussang et al 2021	 
16399	ZOCAP08	ZC1	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Ecuador	 	Bosque Protector Jerusalem	00°00.08000', -078°21.30000'	86	177	Cadena-Ortiz et al 2018	 
16400	ZOCAP09	Plasmodium sp. ZC1	Plasmodium	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Peru	 	 	 	1	184	Jones et al 2013	 
16401	ZOCAP10	Plasmodium sp. ZC2	Plasmodium	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Peru	 	 	 	1	184	Jones et al 2013	 
16402	ZOCAP11	BAEBIC02	Plasmodium	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Colombia	Risaralda	Ucumari NP, La Pastora	04°42.00000', -075°29.00000'	1	 	Gonzalez et al 2015	 
16403	ZOCAP12	BAEBIC02	Plasmodium	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Colombia	Risaralda	Ucumari NP, La Pastora	04°42.00000', -075°29.00000'	1	 	Gonzalez et al 2015	 
16404	ZOCAP13	ZOCAP08	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Colombia	Cundinamarca	Bogota	04°38.00000', -074°05.00000'	1	5	Gonzalez et al 2015	 
16405	ZOCAP14	ZOCAP10	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Colombia	Cundinamarca	Bogota	04°38.00000', -074°05.00000'	2	5	Gonzalez et al 2015	 
16406	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	 	Wild	South America	Colombia	 	Universidad Nacional de Colombia-Bogota	04°38.00000', -074°05.0000' 	3	76	Mantilla et al 2016	 
16407	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	 	Wild	South America	Colombia	 	Ucumari NP, La Pastora	04°42.00000', -075°29.00000'	2	60	Mantilla et al 2016	 
16408	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	 	Wild	South America	Colombia	 	Ucumari NP, El Cedral	04°42.00000', -075°32.00000'	1	33	Mantilla et al 2016	 
16409	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	 	Wild	South America	Colombia	 	Wildlife Sanctuary Otun Quimbaya	04°43.00000' , -075°34.00000' 	1	28	Mantilla et al 2016	 
16410	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Buarremon	Buarremon brunneinucha	 	Resident	Adult	Wild	South America	Peru	 	Quebrada Huacabamba	-06°35.00000', -077°33.00000'	1	 	Fecchio et al 2019a	 
16411	ZOCAP14	 	Haemoproteus	Trochiliformes	Trochilidae	Adelomyia	Adelomyia melanogenys	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	2	6	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16412	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Buarremon	Buarremon brunneinucha	 	Unknown	Unknown	Wild	South America	Peru	 	Community_4	-06°06.40999', -078°20.49499'	1	11	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16413	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Atlapetes	Atlapetes latinuchus	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	2	6	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16414	ZOCAP14	 	Haemoproteus	Passeriformes	Parulidae	Basileuterus	Basileuterus bivittatus	 	Unknown	Unknown	Wild	South America	Peru	 	Community_8	-13°03.33000', -071°31.59199'	1	10	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16415	ZOCAP14	 	Haemoproteus	Passeriformes	Parulidae	Myiothlypis	Myiothlypis nigrocristata	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	1	7	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16416	ZOCAP14	 	Haemoproteus	Passeriformes	Certhiidae	Campylorhynchus	Campylorhynchus fasciatus	 	Unknown	Unknown	Wild	South America	Peru	 	Community_18	-07°24.22999', -078°46.78699'	1	6	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16417	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Catamenia	Catamenia analis	 	Unknown	Unknown	Wild	South America	Peru	 	Community_18	-07°24.22999', -078°46.78699'	1	3	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16418	ZOCAP14	 	Haemoproteus	Passeriformes	Turdidae	Catharus	Catharus fuscater	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	2	6	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16419	ZOCAP14	 	Haemoproteus	Trochiliformes	Trochilidae	Chaetocercus	Chaetocercus mulsant	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	1	2	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16420	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Chlorospingus	Chlorospingus flavigularis	 	Unknown	Unknown	Wild	South America	Peru	 	Community_8	-13°03.33000', -071°31.59199'	1	1	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16421	ZOCAP14	 	Haemoproteus	Trochiliformes	Trochilidae	Coeligena	Coeligena iris	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	1	7	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16422	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Diglossa	Diglossa sittoides	 	Unknown	Unknown	Wild	South America	Peru	 	Community_18	-07°24.22999', -078°46.78699'	1	2	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16423	ZOCAP14	 	Haemoproteus	Trochiliformes	Trochilidae	Heliangelus	Heliangelus viola	 	Unknown	Unknown	Wild	South America	Peru	 	Community_18	-07°24.22999', -078°46.78699'	1	3	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16424	ZOCAP14	 	Haemoproteus	Trochiliformes	Trochilidae	Heliangelus	Heliangelus viola	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	1	5	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16425	ZOCAP14	 	Haemoproteus	Passeriformes	Furnariidae	Leptasthenura	Leptasthenura pileata	 	Unknown	Unknown	Wild	South America	Peru	 	Community_18	-07°24.22999', -078°46.78699'	1	3	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16426	ZOCAP14	 	Haemoproteus	Passeriformes	Parulidae	Myioborus	Myioborus miniatus	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	2	4	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16427	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Thlypopsis	Thlypopsis ornata	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	1	3	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16428	ZOCAP14	 	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	3	4	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16429	ZOCAP14	H38	Haemoproteus	Passeriformes	Fringillidae	Zonotrichia	Zonotrichia capensis	 	Resident	Unknown	Wild	South America	Argentina	 	P. N. Quebrada del Condorito, Seccional Trinidad	-31°40.80000', -064°50.99999'	5	13	Doussang et al 2021	 
16430	ZOCAP15	 	Haemoproteus	Passeriformes	Fringillidae	Anisognathus	Anisognathus somptuosus	 	Unknown	Unknown	Wild	South America	Peru	 	Community_13	-07°25.45300', -076°17.40599'	3	5	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16431	ZOCAP15	 	Haemoproteus	Passeriformes	Fringillidae	Catamblyrhynchus	Catamblyrhynchus diadema	 	Unknown	Unknown	Wild	South America	Peru	 	Community_9	-12°37.28500', -072°14.52599'	2	5	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16432	ZOCAP15	 	Haemoproteus	Passeriformes	Tyrannidae	Corythopis	Corythopis torquatus	 	Unknown	Unknown	Wild	South America	Peru	 	Community_13	-07°25.45300', -076°17.40599'	1	1	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16433	ZOCAP15	 	Haemoproteus	Passeriformes	Furnariidae	Glyphorynchus	Glyphorynchus spirurus	 	Unknown	Unknown	Wild	South America	Peru	 	Community_8	-13°03.33000', -071°31.59199'	1	1	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16434	ZOCAP15	 	Haemoproteus	Passeriformes	Certhiidae	Microcerculus	Microcerculus marginatus	 	Unknown	Unknown	Wild	South America	Peru	 	Community_12	-07°24.52980', -076°16.10220'	1	3	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16435	ZOCAP15	 	Haemoproteus	Passeriformes	Tyrannidae	Mionectes	Mionectes olivaceus	 	Unknown	Unknown	Wild	South America	Peru	 	Community_13	-07°25.45300', -076°17.40599'	1	5	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16436	ZOCAP15	 	Haemoproteus	Passeriformes	Parulidae	Myioborus	Myioborus miniatus	 	Unknown	Unknown	Wild	South America	Peru	 	Community_6	-07°23.88199', -078°46.69600'	1	4	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16437	ZOCAP15	 	Haemoproteus	Passeriformes	Certhiidae	Pheugopedius	Pheugopedius eisenmanni	 	Unknown	Unknown	Wild	South America	Peru	 	Community_9	-12°37.28500', -072°14.52599'	1	5	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
16438	ZOCAP15	 	Haemoproteus	Passeriformes	Furnariidae	Philydor	Philydor erythrocercum	 	Unknown	Unknown	Wild	South America	Peru	 	Community_13	-07°25.45300', -076°17.40599'	1	2	McNew et al 2021	Precise locality information as well as age/sex for individual hosts is available in supplemental datasets for McNew et al. 2021
